codemp;tipcont;tipmov;codart;fecmov;fecintro;orden;almace;seriel;ubicac;cant;prec;moves;clprfab;numdoc;posicion;impmov;pmedpon;tabauxidhis;tipo;datvar1;datvar2;datvar3;datvar4;datvar5;datvar6;feccad;premedpon;cantdobuni;numsec;tipfac;movmanual
001;0;1;CON00274;40562;40568;201101256288460;1;;S/U;200;0.093;E;00121;58063;3;18.6;0;0;P;;;;0;0;0;2958465;0.093;0;0;0;N
001;0;1;MIS00584;40561;40568;201101256302000;1;;S/U;20;36.75;E;00275;574488;1;735;45.5;0;P;;;;0;0;0;2958465;7.2059;0;0;0;N
001;0;4;MM022DM01;40569;40569;201101263149547;1;;S/U;6;0;S;30131;AL11-0057;1;0;0.0001;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM022DM03;40569;40569;201101263151722;1;;S/U;6;0;S;30131;AL11-0057;2;0;0.0001;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MIS00595;40560;40569;201101263371686;1;;S/U;10;2.36;E;00031;20110287;2;23.6;2.36;0;P;;;;0;0;0;2958465;2.36;0;0;0;N
001;0;1;DSM00084;40568;40569;201101263902424;1;;S/U;25;0.27;E;00086;2428207;1;6.75;0;0;P;;;;0;0;0;2958465;0.27;0;0;0;N
001;0;1;DSM00086;40568;40569;201101263902656;1;;S/U;25;0.63;E;00086;2428207;2;15.75;0;0;P;;;;0;0;0;2958465;0.63;0;0;0;N
001;0;1;RIN00191;40568;40569;201101263902891;1;;S/U;25;0.79;E;00086;2428207;3;19.75;0;0;P;;;;0;0;0;2958465;0.79;0;0;0;N
001;0;4;MC011A;40564;40569;201101264139985;1;;S/U;1;105;S;00042;AL11-0047;2;105;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM012A;40564;40569;201101264244819;1;;S/U;1;0;S;00042;AL11-0046;4;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM003A;40567;40569;201101264264180;1;;S/U;1;55;S;00042;AL11-0052;3;55;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM003A;40567;40569;201101264285964;1;;S/U;1;56;S;00042;AL11-0052;4;56;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS00985;40569;40569;201101265043567;1;;S/U;6;2987;S;00012;AL11-0059;1;17922;0.0001;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;TIN00014;40568;40569;201101265468674;1;;S/U;20;0.94446;E;00144;A1/31200362;1;18.89;0;0;P;;;;0;0;0;2958465;0.9445;0;0;0;N
001;0;1;CIT00001;40568;40569;201101265468925;1;;S/U;50;0.59992;E;00144;A1/31200362;2;30;0;0;P;;;;0;0;0;2958465;0.5999;0;0;0;N
001;0;1;MP104A;40563;40569;201101265844591;1;;S/U;12;15.9;E;00015;11/03029;1;190.8;0;0;P;;;;0;0;0;2958465;15.9;0;0;0;N
001;0;1;MP104B;40563;40569;201101265848985;1;;S/U;12;15.9;E;00015;11/03030;2;190.8;0;0;P;;;;0;0;0;2958465;15.9;0;0;0;N
001;0;4;PN109AC03;40570;40570;201101275610644;1;;S/U;62;0;S;30144;AL11-0061;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;LAB00290;40568;40570;201101275954150;1;;S/U;4;270;E;00148;2011/020;1;1080;0;0;P;;;;0;0;0;2958465;270;0;0;0;N
001;0;1;LAB00290;40568;40570;201101276187786;1;;S/U;1;100;E;00148;2011/020;2;100;270;0;P;;;;0;0;0;2958465;236;0;0;0;N
001;0;1;MS188A;40567;40571;201101283167124;1;;S/U;4;30.46;E;00015;11/03036;14;121.84;0;0;P;;;;0;0;0;2958465;30.46;0;0;0;N
001;0;1;ILU00016;40562;40571;201101283210599;1;;S/U;30;0.23;E;00028;102002475;1;6.9;0;0;P;;;;0;0;0;2958465;0.23;0;0;0;N
001;0;1;ILU00042;40562;40571;201101283211166;1;;S/U;10;1.86;E;00028;102002475;2;18.6;0;0;P;;;;0;0;0;2958465;1.86;0;0;0;N
001;0;1;CON00202;40562;40571;201101283245780;1;;S/U;80;0.03;E;00027;791/2011;1;2.4;0;0;P;;;;0;0;0;2958465;0.03;0;0;0;N
001;0;1;CON00208;40562;40571;201101283246035;1;;S/U;220;0.026;E;00027;791/2011;2;5.72;0;0;P;;;;0;0;0;2958465;0.026;0;0;0;N
001;0;1;CON00300;40562;40571;201101283275091;1;;S/U;20;0.055;E;00027;791/2011;3;1.1;0;0;P;;;;0;0;0;2958465;0.055;0;0;0;N
001;0;1;CON00302;40562;40571;201101283276816;1;;S/U;20;0.43;E;00027;791/2011;4;8.6;0;0;P;;;;0;0;0;2958465;0.43;0;0;0;N
001;0;1;CON00304;40562;40571;201101283281345;1;;S/U;200;0.48;E;00027;859/2011;5;96;0;0;P;;;;0;0;0;2958465;0.48;0;0;0;N
001;0;1;MIS00890;40570;40571;201101283290824;1;;S/U;40;9.2;E;00001;AV00091067;1;368;0;0;P;;;;0;0;0;2958465;9.2;0;0;0;N
001;0;1;MIS00246;40570;40571;201101283291045;1;;S/U;5;11.6;E;00001;AV00091067;2;58;0;0;P;;;;0;0;0;2958465;11.6;0;0;0;N
001;0;1;MUESTRAS ILU;40570;40571;201101283302439;1;;S/U;10;32.8;E;00048;FUTE402559;1;328;0;0;P;;;;0;0;0;2958465;11.0103;0;0;0;N
001;0;1;PN129AM03;40569;40571;201101283313819;1;;S/U;40;1.3;E;00075;43106;1;52;0;0;P;;;;0;0;0;2958465;1.3;0;0;0;N
001;0;1;CON00581;40567;40571;201101283362255;1;;S/U;10;2.38;E;00296;10073;1;23.8;0;0;P;;;;0;0;0;2958465;2.38;0;0;0;N
001;0;1;MUESTRAS ILU;40567;40571;201101283362533;1;;S/U;10;2.87;E;00296;10073;2;28.7;0;0;P;;;;0;0;0;2958465;2.84;0;0;0;N
001;0;1;MUESTRAS ILU;40567;40571;201101283362731;1;;S/U;6;2.71;E;00296;10073;3;16.26;0;0;P;;;;0;0;0;2958465;2.8029;0;0;0;N
001;0;1;MUESTRAS ILU;40567;40571;201101283362925;1;;S/U;6;3.42;E;00296;10073;4;20.52;0;0;P;;;;0;0;0;2958465;2.94;0;0;0;N
001;0;1;PN118AM04;40564;40571;201101283368099;1;;S/U;2;25;E;00182;11/43;1;50;0;0;P;;;;0;0;0;2958465;25;0;0;0;N
001;0;4;MC015B;40571;40571;201101284365086;1;;S/U;1;0;S;00069;AL11-0063;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MC016A;40571;40575;201101284366596;1;;S/U;1;87.7;S;00069;AL11-0063;2;87.7;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS00580;40574;40575;201101313409144;1;;S/U;1;256.75;S;00042;AL11-0065;1;256.75;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MIS00730;40562;40574;201101313494455;1;;S/U;1;43.082;E;00102;AV1/167;1;43.08;0;0;P;;;;0;0;0;2958465;43.082;0;0;0;N
001;0;1;CON00297;40562;40574;201101313494739;1;;S/U;40;1.68;E;00102;AV1/167;2;67.2;0;0;P;;;;0;0;0;2958465;1.68;0;0;0;N
001;0;1;CON00249;40562;40574;201101313494983;1;;S/U;10;2.2256;E;00102;AV1/167;3;22.26;0;0;P;;;;0;0;0;2958465;2.2256;0;0;0;N
001;0;1;CON00249;40562;40574;201101313495449;1;;S/U;25;2.2256;E;00102;AV1/167;4;55.64;2.2256;0;P;;;;0;0;0;2958465;2.2256;0;0;0;N
001;0;1;MS110D;40563;40574;201101313501591;1;;S/U;108;18.63;E;00015;11/03040;11;2012.04;0;0;P;;;;0;0;0;2958465;4.0565;0;0;0;N
001;0;1;MS110D;40563;40574;201101313504552;1;;S/U;52;19.44;E;00015;11/03035;14;1010.88;0;0;P;;;;0;0;0;2958465;5.5162;0;0;0;N
001;0;1;MEC00242;40569;40574;201101313523914;1;;S/U;100;0.011;E;00200;9305;1;1.1;0;0;P;;;;0;0;0;2958465;0.011;0;0;0;N
001;0;4;MIS00580;40574;40575;201101313531072;1;;S/U;1;256.75;S;00042;AL11-0066;1;256.75;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MIS01054;40570;40574;201101313537760;1;;S/U;2;50.34;E;00269;213596/ALV;1;100.68;0;0;P;;;;0;0;0;2958465;50.34;0;0;0;N
001;0;1;PN155AC01;40568;40574;201101313558853;1;;S/U;1;2.75;E;00285;A39;1;2.75;0;0;P;;;;0;0;0;2958465;2.75;0;0;0;N
001;0;1;PN155AC02;40568;40574;201101313559072;1;;S/U;1;4.05;E;00285;A39;2;4.05;0;0;P;;;;0;0;0;2958465;4.05;0;0;0;N
001;0;1;PN155AC03;40568;40574;201101313559891;1;;S/U;1;1.35;E;00285;A39;3;1.35;0;0;P;;;;0;0;0;2958465;1.35;0;0;0;N
001;0;1;PN155AC04;40568;40574;201101313560103;1;;S/U;2;2.25;E;00285;A39;4;4.5;0;0;P;;;;0;0;0;2958465;2.25;0;0;0;N
001;0;1;PN155AC05;40568;40574;201101313560274;1;;S/U;1;0.8;E;00285;A39;5;0.8;0;0;P;;;;0;0;0;2958465;0.8;0;0;0;N
001;0;1;PN155AC07;40568;40574;201101313560447;1;;S/U;1;3;E;00285;A39;6;3;0;0;P;;;;0;0;0;2958465;3;0;0;0;N
001;0;1;PN155AC08;40568;40574;201101313560625;1;;S/U;1;1.1;E;00285;A39;7;1.1;0;0;P;;;;0;0;0;2958465;1.1;0;0;0;N
001;0;1;PN155AC10;40568;40574;201101313560791;1;;S/U;2;2.15;E;00285;A39;8;4.3;0;0;P;;;;0;0;0;2958465;2.15;0;0;0;N
001;0;1;MIS00583;40564;40574;201101313581177;1;;S/U;31;12.21;E;00105;0013;1;378.51;0;0;P;;;;0;0;0;2958465;12.21;0;0;0;N
001;0;1;CON00014;40574;40574;201101313591299;1;;S/U;180;0.12;E;00121;58237;1;21.6;0;0;P;;;;0;0;0;2958465;0.12;0;0;0;N
001;0;1;DSM00084;40571;40574;201101313609189;1;;S/U;100;0.24;E;00086;2449282;1;24;0.27;0;P;;;;0;0;0;2958465;0.246;0;0;0;N
001;0;1;DSM00086;40571;40574;201101313609542;1;;S/U;100;0.43;E;00086;2449282;3;43;0.63;0;P;;;;0;0;0;2958465;0.47;0;0;0;N
001;0;1;RSM00370;40571;40574;201101313609822;1;;S/U;50;0.23;E;00086;2449282;4;11.5;0;0;P;;;;0;0;0;2958465;0.23;0;0;0;N
001;0;1;0900121;40574;40574;201101313617150;1;;S/U;288;3.08;E;00048;FUTE405061;1;887.04;0;0;P;;;;0;0;0;2958465;3.08;0;0;0;N
001;0;1;0900120;40574;40574;201101313617369;1;;S/U;96;3.08;E;00048;FUTE405061;2;295.68;0;0;P;;;;0;0;0;2958465;3.08;0;0;0;N
001;0;1;ILU00072;40574;40574;201101313619456;1;;S/U;192;0.51;E;00048;FUTE405061;3;97.92;0;0;P;;;;0;0;0;2958465;0.51;0;0;0;N
001;0;1;MIS00038;40571;40574;201101313680838;1;;S/U;20;0.41;E;00167;045546;1;8.2;0;0;P;;;;0;0;0;2958465;0.41;0;0;0;N
001;0;1;MIS00729;40571;40574;201101313690656;1;;S/U;200;0.36;E;00260;ALB042592;1;72;0;0;P;;;;0;0;0;2958465;0.36;0;0;0;N
001;0;1;ICS00119;40574;40574;201101313798989;1;;S/U;180;5.2;E;00093;3808374962;1;936;4.75;0;P;;;;0;0;0;2958465;5.02;0;0;0;N
001;0;1;ICS00118;40574;40574;201101313802108;1;;S/U;50;18;E;00093;3808375098;2;900;0;0;P;;;;0;0;0;2958465;18;0;0;0;N
001;0;1;ICS00048;40562;40574;201101314124044;1;;S/U;90;0.96;E;00093;3808379539;1;86.4;0;0;P;;;;0;0;0;2958465;0.96;0;0;0;N
001;0;4;PN104AE01;40574;40574;201101314953947;1;;S/U;5;0;S;00049;AL11-0067;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;LM026F;40574;40574;201101315621496;1;;S/U;1;0;S;00132;AL11-0069;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;SE001DE01;40571;40574;201101316095816;1;;S/U;2;16.1668;E;00261;S2541;1;32.33;0;0;P;;;;0;0;0;2958465;16.1668;0;0;0;N
001;0;1;SE001DE03;40571;40574;201101316096380;1;;S/U;2;51.7895;E;00261;S2541;2;103.58;0;0;P;;;;0;0;0;2958465;51.7895;0;0;0;N
001;0;4;MC015B;40575;40575;201101316347641;1;;S/U;1;23;S;00069;AL11-0071;1;23;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;ICS00004;40567;40575;201102013493406;1;;S/U;220;1.13;E;00136;B0652112;2;248.6;0;0;P;;;;0;0;0;2958465;1.13;0;0;0;N
001;0;1;ICS00119;40567;40575;201102013498622;1;;S/U;120;4.75;E;00136;B0651993;1;570;0;0;P;;;;0;0;0;2958465;4.75;0;0;0;N
001;0;1;CON00506;40563;40575;201102013513188;1;;S/U;125;2.33;E;00121;58317;1;291.25;0;0;P;;;;0;0;0;2958465;2.33;0;0;0;N
001;0;4;MIS00580;40574;40575;201102014130322;1;;S/U;1;0;S;00042;AL11-0066;2;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MC015B;40575;40575;201102014188477;1;;S/U;1;23;S;00069;AL11-0071;2;23;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MC015B;40575;40575;201102014199386;1;;S/U;1;23;S;00069;AL11-0071;3;23;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MC015B;40575;40575;201102014204175;1;;S/U;1;23;S;00069;AL11-0071;4;23;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MIS00553;40564;40575;201102014260869;1;;S/U;160;3.2;E;00159;L11DE019340;1;512;0;0;P;;;;0;0;0;2958465;3.2;0;0;0;N
001;0;1;MIS01049;40570;40575;201102014496064;1;;S/U;50;0.62;E;00159;L11DE020775;1;31;0;0;P;;;;0;0;0;2958465;0.62;0;0;0;N
001;0;1;MIS01050;40570;40575;201102014496225;1;;S/U;50;0.62;E;00159;L11DE020775;2;31;0;0;P;;;;0;0;0;2958465;0.62;0;0;0;N
001;0;4;MIS00947;40575;40575;201102015719433;1;;S/U;60;0;S;30134;AL11-0072;1;0;4.62;0;C;;;;0;0;0;2958465;4.62;0;0;0;N
001;0;1;LAB00311;40568;40576;201102023244485;1;;S/U;1;11870.01;E;50025;16818;1;11870.01;0;0;P;;;;0;0;0;2958465;11870.01;0;0;0;N
001;0;1;LAB00312;40568;40576;201102023244750;1;;S/U;1;542.9995;E;50025;16818;2;543;0;0;P;;;;0;0;0;2958465;542.9995;0;0;0;N
001;0;1;LAB00313;40568;40576;201102023245255;1;;S/U;1;1386.99;E;50025;16818;3;1386.99;0;0;P;;;;0;0;0;2958465;1386.99;0;0;0;N
001;0;1;LAB00314;40568;40576;201102023245506;1;;S/U;1;0;E;50025;16818;4;0;0;0;P;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MIS00675;40570;40576;201102023378485;1;;S/U;20000;0.012;E;00187;5242;1;240;0;0;P;;;;0;0;0;2958465;0.012;0;0;0;N
001;0;1;MC012AV01;40567;40576;201102023418375;1;;S/U;10;29.1;E;00162;11/60;1;291;0;0;P;;;;0;0;0;2958465;29.1;0;0;0;N
001;0;1;ICS00080;40569;40576;201102023427014;1;;S/U;135;2.5;E;00160;860646;1;337.5;0;0;P;;;;0;0;0;2958465;2.5;0;0;0;N
001;0;1;CIE00011;40562;40576;201102023438827;1;;S/U;300;1.25;E;00183;3373;1;375;0;0;P;;;;0;0;0;2958465;1.25;0;0;0;N
001;0;4;MEC00187;40576;40576;201102024271191;1;;S/U;2500;0;S;30134;AL11-0073;1;0;7;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;OP015AC01;40563;40576;201102026659931;1;;S/U;9;4.275;E;00285;A40;1;38.48;0;0;P;;;;0;0;0;2958465;4.275;0;0;0;N
001;0;1;OP016AC01;40563;40576;201102026660091;1;;S/U;9;1.6625;E;00285;A40;2;14.96;0;0;P;;;;0;0;0;2958465;1.6625;0;0;0;N
001;0;1;OP016AC02;40563;40576;201102026660252;1;;S/U;9;4.5125;E;00285;A40;3;40.61;0;0;P;;;;0;0;0;2958465;4.5125;0;0;0;N
001;0;1;OP016AC03;40563;40576;201102026660408;1;;S/U;9;1.0925;E;00285;A40;4;9.83;0;0;P;;;;0;0;0;2958465;1.0925;0;0;0;N
001;0;1;LAB00310;40563;40576;201102026690081;1;;S/U;7;12.95;E;10174;11202556;6;90.65;0;0;P;;;;0;0;0;2958465;12.95;0;0;0;N
001;0;4;MP033A;40577;40577;201102033724072;1;;S/U;1;0;S;30138;AL11-0076;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MP036A;40577;40577;201102033725444;1;;S/U;2;0;S;30138;AL11-0076;2;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS01042;40577;40668;201102035800715;1;;S/U;2;1950;S;00049;AL11-0082;1;3900;0;0;C;;;;0;0;0;00:00:00;0;0;0;0;N
001;0;4;MIS00906;40577;40668;201102035802526;1;;S/U;1;2020;S;00049;AL11-0082;2;2020;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;1;MS149A;40563;40578;201102043309736;1;;S/U;42;21.43;E;00015;11/03042;8;900.06;0;0;P;;;;0;0;0;2958465;21.43;0;0;0;N
001;0;1;MS150A;40575;40578;201102043341800;1;;S/U;5;46.77;E;00015;11/03043;1;233.85;0;0;P;;;;0;0;0;2958465;46.77;0;0;0;N
001;0;1;MS198A;40568;40578;201102043346195;1;;S/U;20;9.25;E;00015;11/03047;1;185;0;0;P;;;;0;0;0;2958465;9.25;0;0;0;N
001;0;1;MS149A;40563;40578;201102043351133;1;;S/U;144;9.8;E;00015;11/03044;5;1411.2;21.43;0;P;;;;0;0;0;2958465;12.4261;0;0;0;N
001;0;1;P0280U;40575;40578;201102043359244;1;;S/U;421;23.53;E;00015;11/03053;1;9906.13;0;0;P;;;;0;0;0;2958465;23.53;0;0;0;N
001;0;1;MP105A;40568;40578;201102043423658;1;;S/U;18;5.02;E;00015;11/03052;4;90.36;0;0;P;;;;0;0;0;2958465;5.02;0;0;0;N
001;0;1;MP094A;40563;40578;201102043430650;1;;S/U;36;30.89;E;00015;11/03057;17;1112.04;0;0;P;;;;0;0;0;2958465;30.89;0;0;0;N
001;0;1;MP094A;40563;40578;201102043434049;1;;S/U;18;30.89;E;00015;11/03055;20;556.02;30.89;0;P;;;;0;0;0;2958465;30.89;0;0;0;N
001;0;1;P0229U;40567;40578;201102043453600;1;;S/U;36;15.4;E;00116;114151;1;554.4;0;0;P;;;;0;0;0;2958465;15.4;0;0;0;N
001;0;1;CON00002;40574;40578;201102043460111;1;;S/U;100;0.018;E;00285;A53;1;1.8;0.05;0;P;;;;0;0;0;2958465;0.0012;0;0;0;N
001;0;1;CON00023;40574;40578;201102043460417;1;;S/U;5000;0.021;E;00285;A53;2;105;0.024;0;P;;;;0;0;0;2958465;0.0158;0;0;0;N
001;0;1;CON00332;40574;40578;201102043460781;1;;S/U;300;0.035;E;00285;A53;3;10.5;0.026;0;P;;;;0;0;0;2958465;0.0136;0;0;0;N
001;0;1;CON00353;40562;40578;201102043480036;1;;S/U;50;0.4;E;00285;A48;1;20;0.54;0;P;;;;0;0;0;2958465;0.1449;0;0;0;N
001;0;1;CON00354;40562;40578;201102043480210;1;;S/U;100;0.41;E;00285;A48;2;41;0.63;0;P;;;;0;0;0;2958465;0.1281;0;0;0;N
001;0;1;CAB00002;40569;40578;201102043485138;1;;S/U;76;0.3289;E;00285;A51;1;25;0.15;0;P;;;;0;0;0;2958465;0.3289;0;0;0;N
001;0;1;CAB00118;40569;40578;201102043485310;1;;S/U;40;0.72;E;00285;A51;2;28.8;0;0;P;;;;0;0;0;2958465;0.3;0;0;0;N
001;0;1;CON00009;40568;40578;201102043491728;1;;S/U;250;0.07;E;00285;A50;1;17.5;0.11;0;P;;;;0;0;0;2958465;0.0187;0;0;0;N
001;0;1;LAB00316;40569;40578;201102043501614;1;;S/U;4;2.9;E;10174;11202554;1;11.6;0;0;P;;;;0;0;0;2958465;2.9;0;0;0;N
001;0;1;MIS00190;40568;40578;201102043505005;1;;S/U;100;0.1;E;10174;11202555;1;10;0;0;P;;;;0;0;0;2958465;0.1;0;0;0;N
001;0;1;MIS01029;40564;40578;201102043510063;1;;S/U;2;35.7;E;00001;AV00091428;1;71.4;0;0;P;;;;0;0;0;2958465;35.7;0;0;0;N
001;0;1;MIS00961;40574;40578;201102043516431;1;;S/U;7;219;E;00001;AV00091436;1;1533;0;0;P;;;;0;0;0;2958465;219;0;0;0;N
001;0;1;MIS00962;40574;40578;201102043516580;1;;S/U;7;132;E;00001;AV00091436;2;924;0;0;P;;;;0;0;0;2958465;132;0;0;0;N
001;0;1;MIS00749;40574;40578;201102043524211;1;;S/U;30;1.19;E;00049;295;1;35.7;0;0;P;;;;0;0;0;2958465;1.19;0;0;0;N
001;0;1;ICI00040;40562;40578;201102043528289;1;;S/U;50;2.351;E;00198;1068;1;117.55;0;0;P;;;;0;0;0;2958465;2.351;0;0;0;N
001;0;1;MUESTRAS ILU;40576;40578;201102043548488;1;;S/U;20;0.43;E;00086;2488122;1;8.6;0;0;P;;;;0;0;0;2958465;7.2979;0;0;0;N
001;0;1;MIS00655;40561;40578;201102043597175;1;;S/U;500;0.2177;E;00038;ORD79379/1;2;108.85;0;0;P;;;;0;0;0;2958465;0.2177;0;0;0;N
001;0;1;MIS00497;40562;40578;201102043617445;1;;S/U;100;0.48;E;00286;68;1;48;0;0;P;;;;0;0;0;2958465;0.48;0;0;0;N
001;0;1;MIS00201;40574;40578;201102043622527;1;;S/U;18;9.33;E;00275;575017;1;167.94;10.57;0;P;;;;0;0;0;2958465;1.3224;0;0;0;N
001;0;1;MIS00538;40574;40578;201102043622689;1;;S/U;60;1.65;E;00275;575017;2;99;2.85;0;P;;;;0;0;0;2958465;0.3992;0;0;0;N
001;0;1;TIN00014;40570;40578;201102043627317;1;;S/U;15;1.97;E;00024;197445;1;29.55;0.9445;0;P;;;;0;0;0;2958465;1.384;0;0;0;N
001;0;1;MIS00729;40574;40581;201102073135494;1;;S/U;450;0.36;E;00260;ALB042754;1;162;0.36;0;P;;;;0;0;0;2958465;0.36;0;0;0;N
001;0;1;MIS00730;40574;40581;201102073135849;1;;S/U;250;0.4713;E;00260;ALB042754;2;117.83;43.082;0;P;;;;0;0;0;2958465;0.6411;0;0;0;N
001;0;1;MP046F;40567;40581;201102073165636;1;;S/U;24;20.49;E;00015;11/03060;4;491.76;0;0;P;;;;0;0;0;2958465;20.49;0;0;0;N
001;0;1;MP102A;40567;40581;201102073169699;1;;S/U;42;24.31;E;00015;11/03058;11;1021.02;0;0;P;;;;0;0;0;2958465;24.31;0;0;0;N
001;0;1;ICS00182;40574;40581;201102073214572;1;;S/U;70;0.67;E;00093;3808406205;2;46.9;0;0;P;;;;0;0;0;2958465;0.67;0;0;0;N
001;0;1;CON00381;40574;40581;201102073220160;1;;S/U;180;0.438;E;00258;2645520-01;1;78.84;0;0;P;;;;0;0;0;2958465;0.438;0;0;0;N
001;0;4;MEC00187;40581;40581;201102073830983;1;;S/U;1;0;S;30134;AL11-0084;1;0;7;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MC012A;40581;40701;201102074007895;1;0;S/U;1;136;S;00035;AL11-0085;1;136;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM013A;40581;40589;201102074010689;1;0;S/U;2;0;S;00035;AL11-0085;2;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM012B;40583;40589;201102074206063;1;0;S/U;3;0;S;00042;AL11-0086;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN119A;40534;40581;201102074210858;1;;S/U;3;1550;S;00076;AL10-0965;1;4650;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN120B;40534;40581;201102074210881;1;;S/U;2;2500;S;00076;AL10-0965;2;5000;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN120B;40534;40581;201102074210911;1;;S/U;5;2500;S;00076;AL10-0965;4;12500;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MM022D;40484;40581;201102075697796;1;;S/U;69;180;S;00035;AL10-0966;1;12420;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS01041;40582;40599;201102076110936;1;;S/U;9;1875;S;30132;AL11-0089;1;16875;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS00907;40582;40581;201102076110947;1;;S/U;9;210;S;30132;AL11-0089;2;1890;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MEC00460;40582;40581;201102076110956;1;;S/U;10;210;S;30132;AL11-0089;3;2100;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS01041;40582;40589;201102076111006;1;;S/U;2;1875;S;30132;AL11-0089;8;3750;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS00907;40582;40583;201102076193072;1;;S/U;2;100;S;00049;AL11-0091;1;200;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MIS00407;40581;40581;201102076198727;1;;S/U;160;0;S;30134;AL11-0092;1;0;0.43;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;EMB00002;40581;40581;201102076208103;1;;S/U;2;0;S;30134;AL11-0092;2;0;32.2;0;C;;;;0;0;0;2958465;32.2;0;0;0;N
001;0;4;MIS00254;40581;40581;201102076233721;1;;S/U;1000;0;S;30134;AL11-0092;3;0;0.112;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MEC00001;40581;40581;201102076235416;1;;S/U;250;0;S;30134;AL11-0092;4;0;0.033;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MEC00026;40581;40581;201102076237589;1;;S/U;250;0;S;30134;AL11-0092;6;0;0.011;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;MEC00244;40581;40581;201102076273464;1;;S/U;250;0;S;30134;AL11-0092;7;0;0.0295;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AC13;40547;40582;201102083394150;1;;S/U;9;0;S;00135;AL11-0093;2;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AC14;40547;40582;201102083394177;1;;S/U;9;0;S;00135;AL11-0093;3;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AC15;40547;40582;201102083394195;1;;S/U;21;0;S;00135;AL11-0093;4;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AC16;40547;40582;201102083394216;1;;S/U;21;0;S;00135;AL11-0093;5;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AC17;40547;40582;201102083394235;1;;S/U;9;0;S;00135;AL11-0093;6;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123AM03;40547;40582;201102083394253;1;;S/U;1;0;S;00135;AL11-0093;7;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN123A;40582;40582;201102083452608;1;;S/U;2;0;S;00087;AL11-0094;1;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
001;0;4;PN124A;40582;40582;201102083455170;1;;S/U;4;0;S;00087;AL11-0094;2;0;0;0;C;;;;0;0;0;2958465;0;0;0;0;N
